Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_s4_7_5e0dab28	b	Even if he is, I'm glad you are comfortable with this way of living.	game/story scripts/ch1.1-5.rpy	478	b "[what]"
ch1_s4_7_a28448ae	d	If it makes you happy, why not do it?	game/story scripts/ch1.1-5.rpy	479	d "[what]"
ch1_s4_7_b4fa8f36	z	Exactly.	game/story scripts/ch1.1-5.rpy	480	z "[what]"
ch1_s4_7_9702b18a	a	Well, I believe in holding out in one true love. But I guess I'm the only one here.	game/story scripts/ch1.1-5.rpy	482	a "[what]"
ch1_s4_7_dd649df8	d	That's amazing too, Andia. You do you.	game/story scripts/ch1.1-5.rpy	483	d "[what]"
ch1_s4_7_2093f3d6	a	I will. I don't plan on changing my ways anytime soon.	game/story scripts/ch1.1-5.rpy	484	a "[what]"
ch1_s4_8_8f58308a		We change the topic to something less dangerous than our views on sex and love.	game/story scripts/ch1.1-5.rpy	488	"[what]"
ch1_s4_8_21306d69		I'm dragged along into their banter so easily and I can't help but enjoy being able to talk with others about whatever I want.	game/story scripts/ch1.1-5.rpy	489	"[what]"
ch1_s4_8_6b7d76e1		They were strangers a few hours ago, but they accepted me into their circle of friends so easily. I hope they don't change their mind.	game/story scripts/ch1.1-5.rpy	490	"[what]"
ch1_s5_75ecaf73		As we get closer to the location of the ruin, the party grows more serious and the playful banter stops.	game/story scripts/ch1.1-5.rpy	505	"[what]"
ch1_s5_6bbc03a4		Zygmunt moves first on high alert, looking around carefully and everyone unsheathes their weapons.	game/story scripts/ch1.1-5.rpy	507	"[what]"
ch1_s5_fc3b6ed3		Bogdan is a few steps behind him.	game/story scripts/ch1.1-5.rpy	511	"[what]"
ch1_s5_cec709e2		Andia and I are in the back.	game/story scripts/ch1.1-5.rpy	516	"[what]"
ch1_s5_42440a91		I take my flute in hand. My spells manifest through song, so I need it to be useful.	game/story scripts/ch1.1-5.rpy	517	"[what]"
ch1_s5_fcf5fb15	d	Are we expecting trouble?	game/story scripts/ch1.1-5.rpy	519	d "[what]"
ch1_s5_098d43d5	a	Shh...	game/story scripts/ch1.1-5.rpy	520	a "[what]"
ch1_s5_4870aaa3		Andia puts a finger to her lips. I should follow her advice and be quiet. After all, they are familiar with this adventuring thing. I should think they know what they are doing.	game/story scripts/ch1.1-5.rpy	521	"[what]"
ch1_s5_7bded369		Suddenly, from the bushes on the right, a man emerges. He's looking at the ground while walking a few steps in our direction.	game/story scripts/ch1.1-5.rpy	526	"[what]"
ch1_s5_29c5e701	z	Stop right there!	game/story scripts/ch1.1-5.rpy	528	z "[what]"
ch1_s5_006454d4		The man doesn't react to Zygmunt's words at all. He's wearing light armor, but no piece of his gear matches with the rest. It seems he's just wearing whatever he could find.	game/story scripts/ch1.1-5.rpy	529	"[what]"
ch1_s5_673ecbc4		His arms are bare and there's an elaborate tattoo of a green Zmiy-a serpent-like dragon-coiled around his left arm.	game/story scripts/ch1.1-5.rpy	530	"[what]"
ch1_s5_555dce01	a	A bandit of the Green Zmiy!	game/story scripts/ch1.1-5.rpy	532	a "[what]"
ch1_s5_4136c089		Bogdan and Zygmunt look back at Andia and they seem to reach some kind of wordless agreement. Zygmunt aims his bow at the man.	game/story scripts/ch1.1-5.rpy	534	"[what]"
ch1_s5_2ac8b51d		They cannot seriously be thinking about killing him?! So far he's done nothing to us!	game/story scripts/ch1.1-5.rpy	535	"[what]"
ch1_s5_7ee06350	z	Stop right there or I will shoot!	game/story scripts/ch1.1-5.rpy	537	z "[what]"
ch1_s5_baa814bb		...They are thinking of killing him. But that's murder in cold blood!	game/story scripts/ch1.1-5.rpy	538	"[what]"
ch1_s5_97c2a702		The man doesn't respond and continues walking towards us.	game/story scripts/ch1.1-5.rpy	539	"[what]"
ch1_s5_ccefd093	z	Alright. You leave me no choice.	game/story scripts/ch1.1-5.rpy	541	z "[what]"
ch1_s5_2_cdcf133a		I run past Andia and Bogdan up to Zygmunt and grab the hand he has on his bow, stopping him from firing an arrow at the man.	game/story scripts/ch1.1-5.rpy	558	"[what]"
ch1_s5_2_34efaf53	d	No! Stop it! That's murder!	game/story scripts/ch1.1-5.rpy	559	d "[what]"
ch1_s5_2_cda7f8e7	z	What are you doing, Dobrava!	game/story scripts/ch1.1-5.rpy	561	z "[what]"
ch1_s5_2_c602da43		The bandit looks up at us and I see his eyes are glowing red. With inhuman speed, he closes the distance between us in an instant.	game/story scripts/ch1.1-5.rpy	562	"[what]"
ch1_s5_2_cf5c260f		But Bogdan is quicker.He beheads the man when he is mere inches away from us, poised to strike. The bandit's clawed hand barely misses me.	game/story scripts/ch1.1-5.rpy	569	"[what]"
ch1_s5_3_9d213ab2	d	Don't kill him! That's a human man! He's done nothing to hurt us!	game/story scripts/ch1.1-5.rpy	575	d "[what]"
ch1_s5_3_15456333	b	That's not a human...	game/story scripts/ch1.1-5.rpy	577	b "[what]"
ch1_s5_3_d9f7cb5b		The bandit looks up at us and I see his eyes are glowing red. With inhuman speed he closes the distance between us in an instant.	game/story scripts/ch1.1-5.rpy	578	"[what]"
ch1_s5_3_61d4cfe4		Zygmunt fires an arrow. A headshot! The arrow embeds itself in the man's head but... he's still moving...	game/story scripts/ch1.1-5.rpy	581	"[what]"
ch1_s5_3_d24e2847		Bogdan runs past Zygmunt and beheads the bandit when he is inches away from the half-elf, poised to strike. The bandit's clawed hand barely misses Zygmunt.	game/story scripts/ch1.1-5.rpy	587	"[what]"
ch1_s5_4_0b7bcf51		I'm too terrified to say anything so I just stand there, frozen.	game/story scripts/ch1.1-5.rpy	593	"[what]"
ch1_s5_4_d9f7cb5b		The bandit looks up at us and I see his eyes are glowing red. With inhuman speed he closes the distance between us in an instant.	game/story scripts/ch1.1-5.rpy	594	"[what]"
ch1_s5_4_61d4cfe4		Zygmunt fires an arrow. A headshot! The arrow embeds itself in the man's head but... he's still moving...	game/story scripts/ch1.1-5.rpy	597	"[what]"
ch1_s5_4_d24e2847		Bogdan runs past Zygmunt and beheads the bandit when he is inches away from the half-elf, poised to strike. The bandit's clawed hand barely misses Zygmunt.	game/story scripts/ch1.1-5.rpy	603	"[what]"
ch1_s5_5_ef386254		Wait... clawed hand?! Red eyes?! Inhuman speed?!	game/story scripts/ch1.1-5.rpy	609	"[what]"
ch1_s5_5_c2738f2e		Bogdan stabs the corpse of the bandit a few more times but, to my horror, its limbs are still moving despite the head being firmly removed from its body.	game/story scripts/ch1.1-5.rpy	613	"[what]"
ch1_s5_5_f340379a	d	What is this?!	game/story scripts/ch1.1-5.rpy	616	d "[what]"
ch1_s5_5_5b600a31	b	Andia, cast a ball of fire.	game/story scripts/ch1.1-5.rpy	618	b "[what]"
ch1_s5_5_858bee77	a	You know I loathe fire spells...	game/story scripts/ch1.1-5.rpy	620	a "[what]"
ch1_s5_5_680fe099		Bogdan just glares at Andia.	game/story scripts/ch1.1-5.rpy	621	"[what]"
ch1_s5_5_b1256ca8	a	On it, on it.	game/story scripts/ch1.1-5.rpy	622	a "[what]"
ch1_s5_5_fe500a8d		A minute later, a small ball of fire incinerates the bandit's corpse, its limbs still writhing despite the flames. The smell of a burning body is disgusting. I move a bit away from the party and lose my lunch.	game/story scripts/ch1.1-5.rpy	623	"[what]"
ch1_s5_5_f65a86cd	z	Are you alright?	game/story scripts/ch1.1-5.rpy	627	z "[what]"
ch1_s5_5_a3d55f95		Zygmunt is holding my hair back as I vomit until there's nothing left to throw up. I look up at him but can't see him through my tears.	game/story scripts/ch1.1-5.rpy	631	"[what]"
ch1_s5_5_136bcffb		He hands me a canteen of water which I accept gratefully and use to clean my mouth. Then he wipes my tears off with a handkerchief.	game/story scripts/ch1.1-5.rpy	634	"[what]"
ch1_s5_5_a70ca1e5	z	Dobrava... talk to me...	game/story scripts/ch1.1-5.rpy	635	z "[what]"
ch1_s5_5_2e459ad8		Zygmunt looks like he is about to cry himself.	game/story scripts/ch1.1-5.rpy	636	"[what]"
ch1_s5_5_b82b2fd5	a	We shouldn't have brought Dobrava...	game/story scripts/ch1.1-5.rpy	637	a "[what]"
ch1_s5_5_5bca5621	d	Whatever you say, just don't say that! I'm alright! It's just my first time being in a fight...my first time witnessing the death of something so human!	game/story scripts/ch1.1-5.rpy	639	d "[what]"
ch1_s5_5_2e3385bb		They all go quiet as they look at me.	game/story scripts/ch1.1-5.rpy	640	"[what]"
ch1_s5_5_f53ae688	b	Each and every one of us has been through this...	game/story scripts/ch1.1-5.rpy	643	b "[what]"
ch1_s5_5_0618b4c5	a	Yes, it's not easy at first. But you get used to it... however horrible that sounds.	game/story scripts/ch1.1-5.rpy	644	a "[what]"
ch1_s5_5_3a61fe54	z	I just wish you had told us that you're so inexperienced.	game/story scripts/ch1.1-5.rpy	645	z "[what]"
ch1_s5_5_e93de237	a	There's nothing that could have prepared her for death though, Zygmunt.	game/story scripts/ch1.1-5.rpy	646	a "[what]"
ch1_s5_5_daec348f	z	I suppose that's true...	game/story scripts/ch1.1-5.rpy	647	z "[what]"
ch1_s5_5_3bb142b0	d	I just... I think I need a hug.	game/story scripts/ch1.1-5.rpy	648	d "[what]"
ch1_s5_5_15d66cc5		Not giving Zygmunt anytime to process what I've just said, I hug him tightly. He looks surprised, but still hugs me back.	game/story scripts/ch1.1-5.rpy	655	"[what]"
ch1_s5_5_010a0fbe		A soft kiss is placed at the top of my head. This feels nice... he smells so nice too, like a forest after it's rained.	game/story scripts/ch1.1-5.rpy	657	"[what]"
ch1_s5_5_02f04fcc		After a moment I let go of him and look at the rest of the party. Bogdan and Andia are smiling at me and Andia even winks. What's that about?	game/story scripts/ch1.1-5.rpy	661	"[what]"
ch1_s5_5_c18aee2b		I pass by Zygmunt and go to Bogdan. It's a bit awkward at first when I hug him, though he hugs me back regardless.	game/story scripts/ch1.1-5.rpy	669	"[what]"
ch1_s5_5_b484cc50		But when I hide my face in his chest, he pats my head and I no longer feel like this is wrong. He smells so nice too, a very manly scent which I cannot quite describe.	game/story scripts/ch1.1-5.rpy	672	"[what]"
ch1_s5_5_7b2ddef9		It feels safe, like all is right in the world. After a moment I let go of him and look at the rest of the party. Zygmunt and Andia are smiling at me and Andia even winks. What's that about?	game/story scripts/ch1.1-5.rpy	676	"[what]"
ch1_s5_5_71f1000c		I pass by Zygmunt and go to Andia. She is very surprised when I hug her and takes a moment to hug me back.	game/story scripts/ch1.1-5.rpy	683	"[what]"
ch1_s5_5_8229b2b7		But when she does I feel warmth and calmness like I've never felt before. She smells so nice too, of spring flowers.	game/story scripts/ch1.1-5.rpy	685	"[what]"
ch1_s5_5_d34faf7d		Zygmunt and Bogdan are smiling at me and Zygmunt even winks. What's that about?	game/story scripts/ch1.1-5.rpy	689	"[what]"
ch1_s5_5_eeb5ddbb		No, this is too awkward. I put my hands around my waist and hug myself.	game/story scripts/ch1.1-5.rpy	692	"[what]"
ch1_s5_5_8ed5dc56		The others look sad that I haven't gone to any of them for comfort... but I don't know them well enough. It would just feel weird.	game/story scripts/ch1.1-5.rpy	693	"[what]"
ch1_s5_6_86a73053		There's something more pressing to ask about.	game/story scripts/ch1.1-5.rpy	697	"[what]"
ch1_s5_6_6a5c4108	d	What was that... thing?	game/story scripts/ch1.1-5.rpy	699	d "[what]"
ch1_s5_6_238e87cb	b	A type of undead...	game/story scripts/ch1.1-5.rpy	703	b "[what]"
ch1_s5_6_85b5133b	a	A walking corpse...	game/story scripts/ch1.1-5.rpy	704	a "[what]"
ch1_s5_6_f6a01769	z	A zombie.	game/story scripts/ch1.1-5.rpy	705	z "[what]"
ch1_s5_6_e062e6cf	d	Oh my gods! Do you mean to say that thing wasn't alive... and yet it was walking?!	game/story scripts/ch1.1-5.rpy	707	d "[what]"
ch1_s5_6_072bd42e	z	That would be correct.	game/story scripts/ch1.1-5.rpy	708	z "[what]"
ch1_s5_6_4f65726d	d	Have you met things like that before?!	game/story scripts/ch1.1-5.rpy	709	d "[what]"
ch1_s5_6_dc4dc664	b	Several times.	game/story scripts/ch1.1-5.rpy	711	b "[what]"
ch1_s5_6_407b0e0c	a	And more often in this area than we would have liked.	game/story scripts/ch1.1-5.rpy	712	a "[what]"
ch1_s5_6_168c48dd	z	We should be on high alert as we proceed to the ruin.	game/story scripts/ch1.1-5.rpy	713	z "[what]"
ch1_s5_6_c376623a	d	We're continuing?!	game/story scripts/ch1.1-5.rpy	714	d "[what]"
ch1_s5_6_b575c289	b	Of course!	game/story scripts/ch1.1-5.rpy	716	b "[what]"
ch1_s5_6_793d2f48	d	But what if there are more of them?	game/story scripts/ch1.1-5.rpy	718	d "[what]"
ch1_s5_6_180cf01b	b	Don't worry. We'll protect you. All you have to do is stay back and heal us after the fight if we get hurt.	game/story scripts/ch1.1-5.rpy	719	b "[what]"
ch1_s5_6_5dea9237	d	...ok.	game/story scripts/ch1.1-5.rpy	720	d "[what]"
ch1_s5_6_c97994b4		I have some spells I could use during the fight, but am I strong enough to use them despite my fear?	game/story scripts/ch1.1-5.rpy	721	"[what]"
ch1_s5_6_e5b98faa	a	You don't have to force yourself, Dobrava. The first few times are hard. So just take it easy. We're happy to have you here. Right, guys?	game/story scripts/ch1.1-5.rpy	723	a "[what]"
ch1_s5_6_b575c289_1	b	Of course!	game/story scripts/ch1.1-5.rpy	724	b "[what]"
ch1_s5_6_757b063c	z	Always!	game/story scripts/ch1.1-5.rpy	726	z "[what]"
ch1_s5_6_6d0a2188		I feel reassured, but I can't help but feel scared. I can't back away now.	game/story scripts/ch1.1-5.rpy	728	"[what]"
ch1_s5_6_821a5903		I gave my word that I would help them. And giving a promise is the most important thing in the world. You can't go back on your word once it's given.	game/story scripts/ch1.1-5.rpy	729	"[what]"
ch1_s5_6_7808b38e	d	Alright, let's go!	game/story scripts/ch1.1-5.rpy	731	d "[what]"
ch1_s5_6_490a99c2		They all look relieved with my renewed confidence and smile at me as we go off the road into the forest proper.	game/story scripts/ch1.1-5.rpy	732	"[what]"
ch1_s6_b013db98		After walking for a few minutes we reach the elven ruin. It feels like an ancient place, long abandoned. At the same time I feel somewhat uneasy. What if there are more of those creatures?	game/story scripts/ch1.6-7.rpy	12	"[what]"
ch1_s6_b9b84a7c		Zygmunt moves first on high alert. He is very handsome like this in his element.	game/story scripts/ch1.6-7.rpy	15	"[what]"
ch1_s6_c4b87526		Come to think of it, they are all gorgeous, focused like that.	game/story scripts/ch1.6-7.rpy	18	"[what]"
ch1_s6_8059182e		If I was not so terrified I would have admired Bogdan's prowess in combat and Andia's ability to recite such complex incantations.	game/story scripts/ch1.6-7.rpy	19	"[what]"
ch1_s6_eece4e34		I have to admit that despite their goofiness outside work, when they are actually serious they're quite capable.	game/story scripts/ch1.6-7.rpy	20	"[what]"
ch1_s6_5a715cc3		We reach the remains of the wall and Zygmunt jumps over it. A few seconds pass and we hear a click.	game/story scripts/ch1.6-7.rpy	21	"[what]"
ch1_s6_106a4990	z	Another trap disarmed!	game/story scripts/ch1.6-7.rpy	28	z "[what]"
ch1_s6_87ba4d7c		Bogdan steps on top of the foundation and reaches out to us.	game/story scripts/ch1.6-7.rpy	29	"[what]"
ch1_s6_6f2820e0		Andia ignores his hand and uses wind magic to levitate slightly. This allows her to pass to the other side on her own. I guess she is too prideful to take anyone's help.	game/story scripts/ch1.6-7.rpy	30	"[what]"
ch1_s6_d2837127		I take Bogdan's hand and he smiles at me.	game/story scripts/ch1.6-7.rpy	32	"[what]"
ch1_s6_b619fc91	b	And up you go, precious!	game/story scripts/ch1.6-7.rpy	34	b "[what]"
ch1_s6_d36ddf97	b	And up you go, Princess!	game/story scripts/ch1.6-7.rpy	36	b "[what]"
ch1_s6_e82d2524		He moves his other hand to my waist and raises me up.	game/story scripts/ch1.6-7.rpy	38	"[what]"
ch1_s6_fb7e4e30	d	Whoa!	game/story scripts/ch1.6-7.rpy	39	d "[what]"
ch1_s6_f060c447		And puts me down gently on the other side. Zygmunt watches us. He looks annoyed and Andia snickers, covering her lips with her hand.	game/story scripts/ch1.6-7.rpy	42	"[what]"
ch1_s6_7cc97a54	a	But this ruin is amazing! It's definitely more than a few hundred years old. Do you see the engraving on that wall? It tells the history of...	game/story scripts/ch1.6-7.rpy	45	a "[what]"
ch1_s6_e52b9ace		She continues blabbering but, as much as those things interest me normally, right now I don't feel safe enough to focus on stories.	game/story scripts/ch1.6-7.rpy	46	"[what]"
ch1_s6_eabbbf1d		We move deeper and deeper into the ruin, passing chambers with sarcophages and sculptures. Everything is covered by a thick layer of dust and cobwebs.	game/story scripts/ch1.6-7.rpy	47	"[what]"
ch1_s6_5ace651c		Luckily for Bogdan, we don't encounter any giant spiders.	game/story scripts/ch1.6-7.rpy	48	"[what]"
ch1_s6_ca1af6f0		Andia has taken out a scroll and is making sketches. I look over her shoulder.	game/story scripts/ch1.6-7.rpy	49	"[what]"
ch1_s6_5449e832	d	Wow, your drawings are amazing!	game/story scripts/ch1.6-7.rpy	51	d "[what]"
ch1_s6_e085124b	a	Thank you. Drawing and painting are my hobbies outside of adventuring and history.	game/story scripts/ch1.6-7.rpy	52	a "[what]"
ch1_s6_b0cf4dbd	z	Shh...	game/story scripts/ch1.6-7.rpy	54	z "[what]"
ch1_s6_1461f26f		I want to talk about it more but Zygmunt tells us to be quiet.	game/story scripts/ch1.6-7.rpy	55	"[what]"
ch1_s6_bfe936bc		Too late though, because suddenly from both of our sides skeletons emerge. There are six on the left side and two on the right.	game/story scripts/ch1.6-7.rpy	57	"[what]"
ch1_s6_b8b4ff76		Some come out from the open sarcophagi. Others join them from the corridors.	game/story scripts/ch1.6-7.rpy	58	"[what]"
ch1_s6_9cd5ed3e		Bogdan curses under his breath and pulls out his sword. Zygmunt and Andia draw their weapons too.	game/story scripts/ch1.6-7.rpy	62	"[what]"
ch1_s6_ae30fab1		They gesture to each other-a sign language I don't understand. Probably something they came up with for themselves in the years they've adventured together.	game/story scripts/ch1.6-7.rpy	63	"[what]"
ch1_s6_35aeaa88		The skeletons are scary but I'm not as terrified as with that zombie. I know those things are dead after all, we just have to stop them from moving.	game/story scripts/ch1.6-7.rpy	65	"[what]"
